2018-1-25 20:42:57,1572902,257,NCB5GLLVD7DDTB42WKIWMSMTOMZPK2SAJEFR2CS5,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,33386264313931396531393737623463,1
2018-1-25 20:05:59,1572774,257,NAHA7JNAFWWLWKVTQP65CRI3VKJXKH42WW6BRVYR,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,62326364353539386336633565653534,1
2018-1-25 19:41:06,1572692,257,NBZMQO7ZPBYNBDUR7F75MAKA2S3DHDCIFG775N3D,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,64383866613266653331303138623438,4618.731396
2018-1-25 19:27:42,1572656,257,NB75QRMVX7W5EAIXLPTBJKJXTTIGCTFYXKGEWSK3,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,38356638623235633234343834353637,100000
2018-1-25 18:56:47,1572514,257,NB75QRMVX7W5EAIXLPTBJKJXTTIGCTFYXKGEWSK3,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,38356638623235633234343834353637,10
2018-1-25 18:55:46,1572513,257,NB75QRMVX7W5EAIXLPTBJKJXTTIGCTFYXKGEWSK3,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,38356638623235633234343834353637,10
2018-1-25 18:32:04,1572458,257,NB6X7LGYA4RWJXJG3BLR7FMSUGFKG3QB4SEPPWF5,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,61656534613934343665383063343837,0.032115
2018-1-25 18:28:33,1572455,257,NB6X7LGYA4RWJXJG3BLR7FMSUGFKG3QB4SEPPWF5,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,61656534613934343665383063343837,0.032115
2018-1-25 18:18:32,1572438,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,62646431303862343134376366663039,2002
2018-1-25 17:39:08,1572325,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,62313437303065613934393662343530,1898
2018-1-25 17:25:58,1572290,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,64313239373137303663626462626430,1.1963
2018-1-25 17:15:23,1572268,257,NBRT3YQTVHLTYBDUXH2HHURI5KCYDWRWJ63YWIGG,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,38336666393430303566636531666563,570.357358
2018-1-25 16:59:37,1572217,257,NDNL64P7I2ZV662LAYUPR7HLYYE7WQITT6N4PR36,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,33343238383963333363663037653539,0
2018-1-25 16:48:17,1572180,257,NBRT3YQTVHLTYBDUXH2HHURI5KCYDWRWJ63YWIGG,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,30626261303264626162353333383565,1862.322081
2018-1-25 16:30:36,1572144,257,NDAY3WJVK37U46RYNXYOL35PRZHXK7NPPEEDSACX,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,38313434643833353836393235663165,45211.1
2018-1-25 16:15:02,1572115,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,39356436666461663962643861386636,4000
2018-1-25 15:31:57,1572032,257,NBZMQO7ZPBYNBDUR7F75MAKA2S3DHDCIFG775N3D,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,65306330336263343563363832616532,1085
2018-1-25 15:06:32,1571988,257,ND2JRPQIWXHKAA26INVGA7SREEUMX5QAI6VU7HNR,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,62336361613139343232303562393161,196
2018-1-25 15:03:15,1571984,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,31323463623431366566646130393939,942
2018-1-25 14:18:31,1571849,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,63353139356465633764663961333234,90
2018-1-25 14:16:40,1571848,257,NDIN3BH4KPC6FCM4QAMJDAD5AF6LNWBO3R7HX5EW,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,39383139323031663636656433343139,4950
2018-1-25 12:59:44,1571706,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,65326432323138646238623734353765,1
2018-1-25 12:17:17,1571655,257,NDABPHWFPH7KL5FADCW66V4GYLVXHKYQIPWL4G2B,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,34323163353236636539316134646139,796
2018-1-25 12:06:09,1571611,257,NDIN3BH4KPC6FCM4QAMJDAD5AF6LNWBO3R7HX5EW,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,39383139323031663636656433343139,100
2018-1-25 12:07:00,1571610,257,NACSIOB6NRPOLBYRYLYINTQBVJAFPTUTKJ4HH6GO,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,63336433356464613335363232393061,7149
2018-1-25 11:48:32,1571592,257,NC5QHH3LMU3MIBI4DTWDPHAXBYUJEF72SR2HXANA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,37373230336138353935643966613636,3000
2018-1-25 11:18:36,1571547,257,NC2NQY4CHVMKM2ANHMGAKIDMZMOXB3K2YEBGI2MI,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,62323631613534333630393134633530,11997.8
2018-1-25 11:08:52,1571532,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,64313936643735326462363065626562,105.4924
2018-1-25 09:53:02,1571389,257,NDIN3BH4KPC6FCM4QAMJDAD5AF6LNWBO3R7HX5EW,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,39383139323031663636656433343139,20
2018-1-25 09:46:34,1571375,257,ND2JRPQIWXHKAA26INVGA7SREEUMX5QAI6VU7HNR,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,36623535356635333735316165323032,3142.387365
2018-1-25 09:28:18,1571336,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,38333131666261613734636436383239,2340
2018-1-25 08:49:38,1571251,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,38346665306339356365393837373138,3
2018-1-25 08:49:34,1571243,257,ND2JRPQIWXHKAA26INVGA7SREEUMX5QAI6VU7HNR,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,61666236386637336562356437306166,996
2018-1-25 07:48:07,1571145,257,NBVKKB7CGHUUATIJMZVZUQT46ZBMT6PPORHCR34L,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,36666463343832623631303730393134,10000
2018-1-25 04:27:09,1570837,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,61303164633661303764306539646264,2423.2
2018-1-25 03:48:17,1570776,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,65316632643865383639643236653135,50
2018-1-25 01:42:52,1570535,257,ND2JRPQIWXHKAA26INVGA7SREEUMX5QAI6VU7HNR,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,64313933653861326534383436643462,24
2018-1-25 01:02:56,1570444,257,NBPBN2TBJXJRTYJCOMU4LQAMOJP3QVJNGZZ7EIKT,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,39663136656636316631376666643136,2920
2018-1-25 00:40:24,1570382,257,NBLQ6PE7Z5CVANJNXGOR74UQLOJ2YMGJJOZ4YFAQ,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,64623261353866663131633331386436,997
2018-1-25 00:18:09,1570307,257,NAM7QA5STDWNHVRBOSJOI424CM7CXLTPBFFFMGU2,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,35636437666335363364343261373132,9999.35
2018-1-25 00:14:28,1570293,257,NDJESPCEJWPHX2F5YCZWHXSDU2JLJUBYCVKXP5AB,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,39646639323733613036643166343934,0.001
2018-1-24 23:27:33,1570143,257,NCBDFH6JD3477KYR7UMCDJLPU64XSIUUTDVA7UHI,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,38303831656461303133636134313166,3000
2018-1-24 23:20:10,1570119,257,NC2NQY4CHVMKM2ANHMGAKIDMZMOXB3K2YEBGI2MI,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,62323631613534333630393134633530,1.35
2018-1-24 23:15:00,1570083,257,NDBX5QG7GALJXIWHA75267VC6XSKPELKNN35ZSJW,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,37326230373163316533616336383435,5
2018-1-24 22:35:13,1569938,257,NAHA7JNAFWWLWKVTQP65CRI3VKJXKH42WW6BRVYR,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,32613031636532333032633936663663,375.9
2018-1-24 22:29:39,1569926,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,64323035666462643130323966336365,7
2018-1-24 20:05:00,1569493,257,NCW4C4SZ2LU33YCRGD4DSEBAJDEFL6M7UXFPVTJ3,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,34303631313930376234386264356462,101.459159
2018-1-24 19:44:07,1569408,257,NBZMQO7ZPBYNBDUR7F75MAKA2S3DHDCIFG775N3D,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,62323832656637313332363432353330,454848.992536
2018-1-24 17:52:44,1569149,257,NBUN6KRVKRO2IAA42V2OI5LXFGTGAM4JZM2V3K3V,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,35653030643135343339333165323132,12999
2018-1-24 16:58:43,1569042,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,64333734656536663561656134323033,4050
2018-1-24 16:50:29,1569024,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,35633763353238303338323839333263,1398
2018-1-24 16:37:18,1568925,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,33353538376132623064636239623461,3448.7325
2018-1-24 16:28:55,1568907,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,33666163653166393763633535346565,623.868
2018-1-24 15:30:49,1568774,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,33353538376132623064636239623461,10
2018-1-24 15:10:21,1568734,257,NAQ33LI43MDOJWBLD6Y4K2PQSB6V6HAFAUVNFIF4,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,33303038653237656436336336666136,0.05
2018-1-24 15:08:59,1568733,257,NAQ33LI43MDOJWBLD6Y4K2PQSB6V6HAFAUVNFIF4,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,79617375796f736869,0.05
2018-1-24 14:51:14,1568718,257,NCVDYHN2MWSZMLKHSW3MHCBY57G73A4IXOEYQXBE,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,30313165363264613137636563363335,51702
2018-1-24 14:47:50,1568716,257,NCVDYHN2MWSZMLKHSW3MHCBY57G73A4IXOEYQXBE,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,30313165363264613137636563363335,150000
2018-1-24 14:45:43,1568714,257,NCVDYHN2MWSZMLKHSW3MHCBY57G73A4IXOEYQXBE,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,30313165363264613137636563363335,150000
2018-1-24 14:45:00,1568713,257,NCVDYHN2MWSZMLKHSW3MHCBY57G73A4IXOEYQXBE,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,30313165363264613137636563363335,150000
2018-1-24 14:38:24,1568695,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,63346535336163376165626463646232,1096.9999
2018-1-24 14:05:15,1568635,257,NAKII32BQEIYYXCIW42QATLKEKQURL7L6WX5UJDP,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,30616465383662373863356133393662,0.1
2018-1-24 13:40:38,1568604,257,NBZMQO7ZPBYNBDUR7F75MAKA2S3DHDCIFG775N3D,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,36663333303137393530356461666537,285
2018-1-24 13:38:34,1568601,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,63306536633631653434663930373230,1678.4
2018-1-24 13:29:23,1568585,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,35323532613133356637616339353735,3225
2018-1-24 12:31:38,1568472,257,NCVDYHN2MWSZMLKHSW3MHCBY57G73A4IXOEYQXBE,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,30313165363264613137636563363335,100
2018-1-24 12:22:54,1568451,257,NACYCTCINQLXJTHQQFOGHYR5TQSACVXDYM736VU7,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,35383932363630393436306131313737,185000
2018-1-24 12:02:24,1568438,257,NBZMQO7ZPBYNBDUR7F75MAKA2S3DHDCIFG775N3D,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,62323832656637313332363432353330,456485.485726
2018-1-24 11:15:07,1568383,257,NBZMQO7ZPBYNBDUR7F75MAKA2S3DHDCIFG775N3D,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,36613165613738323561623964653934,823.942975
2018-1-24 10:18:39,1568319,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,39383465613962613230393861653466,3451
2018-1-24 09:50:28,1568284,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,30393933663438396365323639373634,102
2018-1-24 09:08:00,1568215,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,37356435333466633130636462636364,102
2018-1-24 07:09:10,1567992,257,NAMKLFRVKZ7ZDFIB32SLF367UEOZWGNH5V7NXHVU,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,39653066333930653533663334643936,1650
2018-1-24 05:51:00,1567822,257,NBZMQO7ZPBYNBDUR7F75MAKA2S3DHDCIFG775N3D,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,62323832656637313332363432353330,495230.792077
2018-1-24 02:48:59,1567490,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,33313231336261383861613630636431,116.881
2018-1-24 02:36:03,1567470,257,NCVDYHN2MWSZMLKHSW3MHCBY57G73A4IXOEYQXBE,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,30313165363264613137636563363335,100
2018-1-24 02:32:35,1567461,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,30646437383664373264613066336436,10798.1232
2018-1-24 02:19:02,1567417,257,NBRT3YQTVHLTYBDUXH2HHURI5KCYDWRWJ63YWIGG,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,30646437383664373264613066336436,200.025009
2018-1-24 01:10:27,1567261,257,NAHA7JNAFWWLWKVTQP65CRI3VKJXKH42WW6BRVYR,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,38323536313063376461383838303434,100
2018-1-24 00:13:25,1567109,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,64346264653164336434313366666439,215.5
2018-1-24 00:09:38,1567099,257,NAHA7JNAFWWLWKVTQP65CRI3VKJXKH42WW6BRVYR,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,36663062623165616333623532623338,8999.9
2018-1-23 23:51:01,1567018,257,NBQ73BYLVGMO7L2WFG2VVOJHOBWWJKW7D3V7UE4E,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,33393861303139666234373564343532,810.034925
2018-1-23 23:35:42,1566969,257,NC4MKE6AFNT2RMCYQQHALZV6BOIQYWM5SPSWHEEG,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,36663032616665663163306230393365,20000
2018-1-23 23:07:35,1566857,257,ND2JRPQIWXHKAA26INVGA7SREEUMX5QAI6VU7HNR,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,32326634613237386533643466646135,9268.265314
2018-1-23 23:01:54,1566832,257,NBZMQO7ZPBYNBDUR7F75MAKA2S3DHDCIFG775N3D,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,62323832656637313332363432353330,485458.889519
2018-1-23 22:41:37,1566762,257,NC25ONSE4QHZS3A3SSFMRRUB6KCZWCNJJLG4QWBF,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,39363566363032323830313737623338,3.9
2018-1-23 22:09:25,1566644,257,NA5YU3QEIAG2HJ4N6ZO2EFJMJAVRMPFUL3SPH256,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,36326662353434643761653863623834,19471.221714
2018-1-23 22:09:47,1566633,4100,NAGJG3QFWYZ37LMI7IQPSGQNYADGSJZGJRD2DIYA,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,64326165306463623736616432383132,483
2018-1-23 21:51:54,1566538,257,NC4MKE6AFNT2RMCYQQHALZV6BOIQYWM5SPSWHEEG,NC3BI3DNMR2PGEOOMP2NKXQGSAKMS7GYRKVA5CSZ,36663032616665663163306230393365,50
